feature_id,feature_name,feature_class,state_name,state_numeric,county_name,county_numeric,map_name,date_created,date_edited,bgn_type,bgn_authority,bgn_date,prim_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec
235460,Mount Stevenson,Summit,California,6,Fresno,19,Shaver Lake,"01/19/1981","03/04/2021",,,,370725N,1191937W,37.1234929,-119.3270534,,,0,0
235586,Strawberry Peak,Summit,California,6,Tuolumne,109,Strawberry,"01/19/1981","04/07/2021",,,,381146N,1200158W,38.1962164,-120.032696,,,0,0
235599,Striped Rock,Summit,California,6,Mariposa,43,Mariposa,"01/19/1981","07/30/2021",,,,372353N,1195506W,37.3979521,-119.9182484,,,0,0
235625,Stumpfield Mountain,Summit,California,6,Mariposa,43,Stumpfield Mountain,"01/19/1981","04/07/2021",,,,372617N,1194814W,37.4380804,-119.8039949,,,0,0
235640,Sugarloaf,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363349N,1190405W,36.5636235,-119.0680228,,,0,0
235643,Sugarloaf,Summit,California,6,Tuolumne,109,Tuolumne,"01/19/1981","04/15/2021",,,,375352N,1200845W,37.8977658,-120.1457724,,,0,0
235644,Sugarloaf,Summit,California,6,Mono,51,Bodie,"01/19/1981",,,,,381116N,1190034W,38.1876964,-119.0093097,,,0,0
235681,Sugarpine Hill,Summit,California,6,Fresno,19,Rough Spur,"01/19/1981","03/22/2021",,,,365714N,1185904W,36.9538465,-118.9843498,,,0,0
236083,Telegraph Hill,Summit,California,6,Mariposa,43,Bear Valley,"01/19/1981","05/11/2021",,,,373553N,1200211W,37.5981598,-120.0365109,,,0,0
236183,The Iceberg,Summit,California,6,Alpine,3,Disaster Peak,"01/19/1981","01/06/2021",,,,382534N,1194443W,38.4260832,-119.7451829,,,0,0
236306,Three Buttes,Summit,California,6,Mariposa,43,Indian Gulch,"01/19/1981","02/22/2025",,,,372514N,1201400W,37.4204434,-120.2334508,,,0,0
236341,Tick-Tack-Toe Hill,Summit,California,6,Madera,39,Millerton Lake West,"01/19/1981","08/03/2021",,,,370142N,1194158W,37.0284059,-119.6995602,,,0,0
236589,Tucker Mountain,Summit,California,6,Tulare,107,Tucker Mountain,"01/19/1981",11/10/2021,,,,363819N,1191233W,36.6386605,-119.2092461,,,0,0
236620,Tunemah Peak,Summit,California,6,Fresno,19,Slide Bluffs,"01/19/1981","04/18/2017",,,,365943N,1184118W,36.995323,-118.6883086,,,0,0
236717,Twin Sisters,Summit,California,6,Madera,39,Horsecamp Mountain,"01/19/1981","07/01/2021",,,,372010N,1194622W,37.3360788,-119.7728593,,,0,0
237073,Victoria Peak,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",,,,381005N,1192525W,38.1679698,-119.4234862,,,0,0
237124,Volcanic Butte,Summit,California,6,Mono,51,Fales Hot Springs,"01/19/1981","01/13/2021",,,,381824N,1192300W,38.3067045,-119.3832902,,,0,0
237125,Volcanic Cone,Summit,California,6,Fresno,19,Tehipite Dome,"01/19/1981","04/18/2017",,,,365834N,1185003W,36.9762488,-118.834081,,,0,0
237181,Walker Mountain,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",,,,381410N,1192822W,38.2360146,-119.4726446,,,0,0
237229,Ward Mountain,Summit,California,6,Madera,39,O'Neals,"01/19/1981","09/16/2021",,,,371108N,1193854W,37.1855194,-119.6482092,,,0,0
237230,Ward Mountain,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",,,,372236N,1200031W,37.3767732,-120.0086421,,,0,0
237364,Waucoba Mountain,Summit,California,6,Inyo,27,Waucoba Mountain,"01/19/1981","04/21/2021",,,,370118N,1180028W,37.0217875,-118.0078782,,,0,0
237636,White Chief Mountain,Summit,California,6,Madera,39,White Chief Mountain,"01/19/1981","04/20/2017",,,,372918N,1193204W,37.4884309,-119.5343189,,,0,0
237646,White Mountain,Summit,California,6,Mono,51,Lost Cannon Peak,"01/19/1981","02/22/2021",,,,382248N,1193652W,38.3799408,-119.6145601,,,0,0
237757,Wild Horse Mountain,Summit,California,6,Mono,51,Risue Canyon,"01/19/1981","01/08/2021",,,,383142N,1192334W,38.5284571,-119.3927758,,,0,0
237799,Wildcat Mountain,Summit,California,6,Fresno,19,Humphreys Station,"01/19/1981","07/01/2021",,,,365312N,1192610W,36.8866761,-119.4360586,,,0,0
237800,Wildcat Mountain,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",,,,372618N,1200627W,37.4383012,-120.1075996,,,0,0
237801,Wildcat Mountain,Summit,California,6,Mariposa,43,Stumpfield Mountain,"01/19/1981","04/07/2021",,,,372625N,1195010W,37.4402633,-119.836219,,,0,0
237850,Williams Peak,Summit,California,6,Mariposa,43,Hornitos,"01/19/1981","07/01/2021",,,,373600N,1201014W,37.5999685,-120.1706168,,,0,0
238195,Wren Peak,Summit,California,6,Fresno,19,Wren Peak,"01/19/1981","04/18/2017",,,,365018N,1184734W,36.8382915,-118.7927568,,,0,0
238638,Antelope Mountain,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362556N,1190431W,36.4322873,-119.0753922,,,0,0
238873,Bacon Hill,Summit,California,6,Tulare,107,Ivanhoe,"01/19/1981","07/03/2021",,,,362707N,1191052W,36.4518546,-119.1810823,,,0,0
238880,Badger Hill,Summit,California,6,Tulare,107,Rocky Hill,"01/19/1981",10/02/2021,,,,361819N,1190530W,36.3053438,-119.0916973,,,0,0
239726,Brown Mountain,Summit,California,6,Tulare,107,Templeton Mountain,"01/19/1981","04/13/2021",,,,361533N,1181048W,36.259083,-118.1800292,,,0,0
240343,Castle Rock,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362523N,1190523W,36.4231009,-119.0897321,,,0,0
241287,Davis Mountain,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362801N,1190235W,36.4669762,-119.0429341,,,0,0
241548,Dome Rock,Summit,California,6,Tulare,107,Sentinel Peak,"01/19/1981","03/30/2021",,,,360400N,1183151W,36.066747,-118.5309514,,,0,0
243057,Grouse Peak,Summit,California,6,Tulare,107,Dennison Peak,"01/19/1981","04/14/2017",,,,362001N,1184910W,36.3334999,-118.8193795,,,0,0
243272,Hatchet Peak,Summit,California,6,Tulare,107,Springville,"01/19/1981","04/06/2021",,,,360902N,1184948W,36.1506552,-118.8299951,,,0,0
243606,Homers Nose,Summit,California,6,Tulare,107,Silver City,"01/19/1981","08/29/2022",Official,Board Decision,"01/01/1928",362305N,1184420W,36.3846734,-118.7388772,,,0,0
243818,Indian Head,Summit,California,6,Tulare,107,Kern Peak,"01/19/1981","02/10/2021",,,,361606N,1181702W,36.2682675,-118.2838515,,,0,0
244805,Limekiln Hill,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362438N,1190019W,36.4105309,-119.005159,,,0,0
244877,Lindsay Peak,Summit,California,6,Tulare,107,Lindsay,"01/19/1981","07/24/2021",,,,361441N,1190339W,36.2447885,-119.0608847,,,0,0
245041,Lone Oak Mountain,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362725N,1190608W,36.4568886,-119.1023381,,,0,0
245297,Lumreau Mountain,Summit,California,6,Tulare,107,Springville,"01/19/1981","04/06/2021",,,,360955N,1184658W,36.1652207,-118.7826643,,,0,0
245958,Mine Hill,Summit,California,6,Tulare,107,Success Dam,"01/19/1981",11/02/2021,,,,360324N,1185336W,36.0567508,-118.8933979,,,0,0
246789,Oat Knob,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362900N,1190150W,36.4832615,-119.030584,,,0,0
247518,Pine Top Mountain,Summit,California,6,Tulare,107,Silver City,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",362757N,1184252W,36.4657724,-118.7145277,,,0,0
248309,Rocky Hill,Summit,California,6,Tulare,107,Rocky Hill,"01/19/1981",10/05/2021,,,,361714N,1190509W,36.28715,-119.0859708,,,0,0
248310,Rocky Hill,Summit,California,6,Tulare,107,Success Dam,"01/19/1981",11/02/2021,,,,360506N,1185750W,36.0850333,-118.9639982,,,0,0
248312,Rocky Hills,Summit,California,6,Tulare,107,Frazier Valley,"01/19/1981","07/24/2021",,,,361318N,1185937W,36.2217048,-118.9936039,,,0,0
249273,Sentinel Butte,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362649N,1190637W,36.4469233,-119.110221,,,0,0
249558,Slate Mountain,Summit,California,6,Tulare,107,Sentinel Peak,"01/19/1981","03/30/2021",,,,360500N,1183434W,36.0832749,-118.5761859,,,0,0
249654,Solo Peak,Summit,California,6,Tulare,107,Solo Peak,"01/19/1981","04/03/2021",,,,360614N,1184021W,36.1039011,-118.6724261,,,0,0
249916,Steve Barton Point,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362414N,1190150W,36.40399,-119.0306036,,,0,0
250332,Templeton Mountain,Summit,California,6,Tulare,107,Templeton Mountain,"01/19/1981","04/13/2021",,,,361853N,1181224W,36.3148246,-118.2067373,,,0,0
250742,Twin Buttes,Summit,California,6,Tulare,107,Ivanhoe,"01/19/1981","07/03/2021",,,,362531N,1191147W,36.4252055,-119.1963808,,,0,0
251830,Wutchumna Hill,Summit,California,6,Tulare,107,Woodlake,"01/19/1981",11/20/2021,,,,362315N,1190200W,36.387532,-119.0334051,,,0,0
251938,Three Rocks,Summit,California,6,Tulare,107,Kern Peak,"06/14/2000","02/19/2021",,,,361848N,1182004W,36.3133007,-118.3345428,,,0,0
251940,Red Hill,Summit,California,6,Tulare,107,Kern Peak,"06/14/2000","02/19/2021",,,,362118N,1181654W,36.3548796,-118.2817874,,,0,0
251941,Overlook Mountain,Summit,California,6,Tulare,107,Kern Peak,"06/14/2000","02/19/2021",,,,362003N,1182220W,36.334186,-118.3722559,,,0,0
252121,Cockscomb,Summit,California,6,Fresno,19,Sharktooth Peak,"08/01/1990","03/30/2021",Official,Board Decision,"01/01/1969",372741N,1190235W,37.4613524,-119.0431617,,,0,0
252132,Birch Mountain,Summit,California,6,Inyo,27,Split Mountain,"08/01/1990","09/13/2018",Official,Board Decision,"01/01/1937",370345N,1182509W,37.0624923,-118.4190658,,,0,0
252145,Gendarme Peak,Summit,California,6,Inyo,27,Mount Thompson,"08/01/1990","04/15/2017",Official,Board Decision,"01/01/1969",370737N,1183153W,37.1269665,-118.5312902,,,0,0
252152,Lawson Peak,Summit,California,6,Tulare,107,Triple Divide Peak,"08/01/1990","04/14/2017",Official,Board Decision,"01/01/1976",363336N,1183052W,36.5601229,-118.5143872,,,0,0
252161,Molo Mountain,Summit,California,6,Tuolumne,109,Emigrant Lake,"08/01/1990","04/29/2017",Official,Board Decision,"01/01/1975",381404N,1193925W,38.234531,-119.6569281,,,0,0
252187,Broken Finger Peak,Summit,California,6,Inyo,27,Mount Morgan,"08/01/1990","03/03/2021",Official,Board Decision,"01/01/1968",372416N,1184300W,37.4044099,-118.7167076,,,0,0
252213,Red Top Mountain,Summit,California,6,Madera,39,Mount Ritter,"08/01/1990","03/03/2021",Official,Board Decision,"01/01/1976",373814N,1190805W,37.637102,-119.1348023,,,0,0
252267,Fresno Dome,Summit,California,6,Madera,39,White Chief Mountain,"06/14/2000","04/20/2017",Official,Board Decision,"01/01/1991",372716N,1193210W,37.4544047,-119.5360061,,,0,0
252269,Baker Mountain,Summit,California,6,Fresno,19,Tucker Mountain,"03/01/1991",11/10/2021,Official,Board Decision,"01/01/1991",364237N,1190838W,36.7103953,-119.1439233,,,0,0
252275,Hawksbeak Peak,Summit,California,6,Mono,51,Tower Peak,"06/14/2000","04/29/2017",Official,Board Decision,"01/01/1991",380909N,1193029W,38.1525394,-119.5080866,,,0,0
252350,Centennial Peak,Summit,California,6,Tulare,107,Mount Brewer,"02/01/1990","04/14/2017",Official,Board Decision,"01/01/1990",363740N,1182925W,36.6276586,-118.4903719,,,0,0
252359,Mount Nunn,Summit,California,6,Inyo,27,Soldier Pass,"02/01/1990","06/01/2017",Official,Board Decision,"01/01/1980",371703N,1175935W,37.2841217,-117.9930497,,,0,0
252454,Pothole Dome,Summit,California,6,Tuolumne,109,Falls Ridge,"08/01/1989","04/29/2017",,,,375249N,1192336W,37.8803681,-119.3934693,,,0,0
252456,Puppy Dome,Summit,California,6,Tuolumne,109,Tioga Pass,"08/01/1989","04/29/2017",,,,375231N,1192044W,37.8753252,-119.3455601,,,0,0
252464,North Mountain,Summit,California,6,Tuolumne,109,Cherry Lake South,"08/01/1989","04/29/2017",,,,375409N,1195349W,37.9025365,-119.8968994,,,0,0
252476,Jones Point,Summit,California,6,Tuolumne,109,Cherry Lake South,"08/01/1989","05/06/2017",,,,375232N,1195835W,37.8755317,-119.976363,,,0,0
252480,Olmstead Point,Summit,California,6,Mariposa,43,Tenaya Lake,"08/01/1989","02/17/2021",,,,374834N,1192904W,37.8093466,-119.4845319,,,0,0
252487,Devils Dance Floor,Summit,California,6,Mariposa,43,El Capitan,"08/01/1989","04/24/2017",,,,374422N,1194410W,37.7393652,-119.7359933,,,0,0
252494,Crow Peak,Summit,California,6,Mariposa,43,Wawona,"08/01/1989","04/20/2017",,,,373031N,1194410W,37.5086165,-119.7360658,,,0,0
252498,Mount Bruce,Summit,California,6,Madera,39,Sing Peak,"08/01/1989","04/20/2017",Official,Board Decision,"01/01/1976",373546N,1192936W,37.5962152,-119.4934511,,,0,0
252508,Jump Off Point,Summit,California,6,Fresno,19,Mammoth Pool Dam,"08/01/1989","03/03/2021",,,,371603N,1191554W,37.2675081,-119.2650481,,,0,0
252510,Lookout Point,Summit,California,6,Fresno,19,Mammoth Pool Dam,"08/01/1989","03/03/2021",,,,371815N,1191713W,37.3041574,-119.2869738,,,0,0
252516,Greys Mountain,Summit,California,6,Madera,39,White Chief Mountain,"08/01/1989","04/20/2017",,,,372418N,1193128W,37.4049399,-119.524437,,,0,0
252533,Cahoon Rock,Summit,California,6,Tulare,107,Silver City,"08/01/1989","04/14/2017",Official,Board Decision,"01/01/1989",362244N,1184124W,36.378775,-118.6899613,,,0,0
252534,Trafton Mountain,Summit,California,6,Mono,51,Benton Hot Springs,"04/01/1991",11/14/2020,Official,Board Decision,"01/01/1978",375106N,1183402W,37.8516204,-118.5671636,,,0,0
252561,Munger Peak,Summit,California,6,Fresno,19,The Sphinx,"04/01/1991","04/18/2017",Official,Board Decision,"01/01/1978",365227N,1183448W,36.8742572,-118.5798923,,,0,0
252689,Hoffman Point,Summit,California,6,Fresno,19,Tucker Mountain,"01/19/1981",11/10/2021,,,,364131N,1191151W,36.6920279,-119.1974503,,,0,0
253037,Clark Point,Summit,California,6,Mariposa,43,Half Dome,"08/01/1989","09/18/2025",,,,374327N,1193243W,37.724128,-119.5451787,,,0,0
253268,Lightning Mountian,Summit,California,6,Alpine,3,Dardanelles Cone,"01/19/1981",12/30/2020,,,,382655N,1194658W,38.4485158,-119.7826651,,,0,0
253449,Crooks Mountain,Summit,California,6,Madera,39,Horsecamp Mountain,"06/14/2000","04/07/2021",Official,Board Decision,"01/01/1984",372221N,1194616W,37.372368,-119.7712492,,,0,0
253451,Crown Point,Summit,California,6,Mono,51,Matterhorn Peak,"01/19/1981","05/06/2017",,,,380639N,1192727W,38.1109585,-119.4576308,,,0,0
253464,Fairview Dome,Summit,California,6,Tuolumne,109,Tenaya Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1897",375217N,1192414W,37.8712744,-119.4038964,,,0,0
253467,Fletcher Peak,Summit,California,6,Mariposa,43,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",374730N,1192009W,37.7917821,-119.3357502,,,0,0
253475,Mount Gibson,Summit,California,6,Tuolumne,109,Hetch Hetchy Reservoir,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375951N,1194203W,37.9974341,-119.7006955,,,0,0
253483,Grand Mountain,Summit,California,6,Tuolumne,109,Ten Lakes,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375442N,1193109W,37.9115835,-119.5190427,,,0,0
253488,Gray Peak,Summit,California,6,Madera,39,Merced Peak,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1897",374025N,1192507W,37.6736678,-119.4187464,,,0,0
253494,Grizzly Peak,Summit,California,6,Tuolumne,109,Tower Peak,"01/19/1981","04/29/2017",,,,381131N,1193718W,38.1920235,-119.6217428,,,0,0
253499,Hanna Mountain,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","07/22/2023",,,,381118N,1192909W,38.1884393,-119.4858915,,,0,0
253509,Mount Hoffmann,Summit,California,6,Mariposa,43,Yosemite Falls,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1896",375048N,1193038W,37.8467118,-119.5106228,,,0,0
253514,Hunewill Peak,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1962",380932N,1192636W,38.1588783,-119.4434646,,,0,0
253516,Jackass Butte,Summit,California,6,Madera,39,Piyau Dome,"01/19/1981","03/13/2021",,,,372857N,1191834W,37.4826293,-119.3094106,,,0,0
253536,Madera Peak,Summit,California,6,Madera,39,Timber Knob,"01/19/1981","04/20/2017",Official,Board Decision,"01/01/1932",373215N,1192229W,37.5376036,-119.3746297,,,0,0
253537,Mammoth Peak,Summit,California,6,Tuolumne,109,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375120N,1191549W,37.8554966,-119.2635036,,,0,0
253545,Merced Peak,Summit,California,6,Madera,39,Merced Peak,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",373806N,1192340W,37.6348661,-119.3945562,,,0,0
253621,Timber Knob,Summit,California,6,Madera,39,Timber Knob,"01/19/1981","04/20/2017",,,,373519N,1191801W,37.5886284,-119.3003569,,,0,0
253627,Washburn Point,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","05/06/2017",,,,374313N,1193423W,37.7202248,-119.573098,,,0,0
253648,Acker Peak,Summit,California,6,Tuolumne,109,Piute Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380632N,1193035W,38.1089443,-119.5096537,,,0,0
253671,Devil Peak,Summit,California,6,Mariposa,43,Wawona,"01/19/1981",10/04/2018,Official,Board Decision,"01/01/1896",373145N,1194425W,37.5292392,-119.7403731,,,0,0
253686,Doghead Peak,Summit,California,6,Tuolumne,109,Matterhorn Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380308N,1192549W,38.0521977,-119.4302247,,,0,0
253688,Double Rock,Summit,California,6,Tuolumne,109,Ten Lakes,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375358N,1193421W,37.8995615,-119.5726141,,,0,0
253710,Mount Eaton,Summit,California,6,Tuolumne,109,Tuolumne,"01/19/1981","04/15/2021",Official,Board Decision,"01/01/1978",375624N,1201345W,37.9399201,-120.2290432,,,0,0
253717,Ehrnbeck Peak,Summit,California,6,Mono,51,Tower Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380815N,1193056W,38.1373708,-119.5154861,,,0,0
253732,Palmer Mountain,Summit,California,6,Fresno,19,Sphinx Lakes,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1926",364452N,1183409W,36.7477116,-118.5692523,,,0,0
253750,Pettit Peak,Summit,California,6,Tuolumne,109,Falls Ridge,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375907N,1192849W,37.9851936,-119.4801528,,,0,0
253752,Picket Guard Peak,Summit,California,6,Tulare,107,Mount Kaweah,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",363436N,1182820W,36.5766088,-118.4722102,,,0,0
253759,Chocolate Mountain,Summit,California,6,Inyo,27,Chocolate Mountain,"06/14/2000","05/25/2021",Official,Board Decision,"01/01/1975",372432N,1175541W,37.4089635,-117.9280754,,,0,0
253761,Piute Mountain,Summit,California,6,Tuolumne,109,Piute Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380201N,1193253W,38.0335256,-119.5480958,,,0,0
253779,Polly Dome,Summit,California,6,Mariposa,43,Tenaya Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375116N,1192659W,37.8543803,-119.4498174,,,0,0
253788,Mount Prater,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",Official,Board Decision,"01/01/1930",370212N,1182605W,37.0367929,-118.4347054,,,0,0
253791,Price Peak,Summit,California,6,Tuolumne,109,Piute Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380352N,1193152W,38.0643576,-119.530979,,,0,0
253802,Quarry Peak,Summit,California,6,Tuolumne,109,Matterhorn Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380242N,1192510W,38.0450846,-119.4193289,,,0,0
253803,Quarter Domes,Summit,California,6,Mariposa,43,Yosemite Falls,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1907",374535N,1193027W,37.7598306,-119.5074457,,,0,0
253804,Quartzite Peak,Summit,California,6,Mariposa,43,Merced Peak,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374256N,1192532W,37.7156548,-119.42542,,,0,0
253829,Schofield Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380539N,1194035W,38.0941638,-119.676262,,,0,0
253838,Sentinel Dome,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374323N,1193504W,37.7229939,-119.5843494,,,0,0
253848,Mount Shinn,Summit,California,6,Fresno,19,Ward Mountain,"01/19/1981","04/17/2021",Official,Board Decision,"01/01/1925",371244N,1185510W,37.2122999,-118.9194828,,,0,0
253852,Sierra Point,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",374339N,1193319W,37.7276186,-119.5551481,,,0,0
253856,Simmons Peak,Summit,California,6,Madera,39,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",374539N,1191740W,37.7607004,-119.2943677,,,0,0
253858,Sing Peak,Summit,California,6,Madera,39,Sing Peak,"01/19/1981","04/20/2017",Official,Board Decision,"01/01/1932",373314N,1192315W,37.5539119,-119.387499,,,0,0
253865,Smith Peak,Summit,California,6,Tuolumne,109,Hetch Hetchy Reservoir,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1896",375536N,1194407W,37.9266845,-119.7351406,,,0,0
253904,Snow Peak,Summit,California,6,Tuolumne,109,Piute Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380656N,1193417W,38.1155943,-119.5713751,,,0,0
253928,Mount Starr King,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374210N,1193103W,37.7027935,-119.5175919,,,0,0
253934,Mount Stewart,Summit,California,6,Tulare,107,Triple Divide Peak,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1937",363411N,1183317W,36.5696651,-118.5546552,,,0,0
253948,Sunrise Mountain,Summit,California,6,Mariposa,43,Tenaya Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",374749N,1192655W,37.7968207,-119.4485154,,,0,0
253958,Table Mountain,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1904",363936N,1182825W,36.659904,-118.4737038,,,0,0
254126,Paradise Peak,Summit,California,6,Tulare,107,Silver City,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1960",362838N,1184150W,36.4772471,-118.6973482,,,0,0
254557,Amelia Earhart Peak,Summit,California,6,Tuolumne,109,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1967",374711N,1191718W,37.786393,-119.2882249,,,0,0
254564,Andrews Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380222N,1194046W,38.0393425,-119.6794763,,,0,0
254579,Avalanche Peak,Summit,California,6,Fresno,19,The Sphinx,"01/19/1981","04/18/2017",Official,Board Decision,"01/01/1926",364556N,1183456W,36.7655008,-118.582331,,,0,0
254587,Barton Peak,Summit,California,6,Tulare,107,Sphinx Lakes,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1926",364130N,1183557W,36.6916016,-118.5991015,,,0,0
254589,Basket Dome,Summit,California,6,Mariposa,43,Yosemite Falls,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374548N,1193304W,37.7632763,-119.5510817,,,0,0
254644,Mount Bolton Brown,Summit,California,6,Fresno,19,Split Mountain,"01/19/1981","04/18/2017",,,,370246N,1182628W,37.0461295,-118.4410291,,,0,0
254663,Mount Broderick,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374401N,1193207W,37.7335319,-119.5351485,,,0,0
254681,Bunnell Point,Summit,California,6,Mariposa,43,Merced Peak,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1912",374421N,1192802W,37.7390646,-119.4671742,,,0,0
254691,Caltech Peak,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1961",364118N,1182326W,36.6884149,-118.3904881,,,0,0
254726,Catheys Mountain,Summit,California,6,Mariposa,43,Catheys Valley,"01/19/1981","05/22/2021",Official,Board Decision,"01/01/1963",372809N,1200353W,37.4691167,-120.0647318,,,0,0
254731,Center Mountain,Summit,California,6,Mono,51,Buckeye Ridge,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380840N,1192921W,38.1443949,-119.489284,,,0,0
254743,Chittenden Peak,Summit,California,6,Tuolumne,109,Piute Mountain,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380554N,1193708W,38.0983383,-119.6189768,,,0,0
254757,Colby Mountain,Summit,California,6,Tuolumne,109,Ten Lakes,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375440N,1193222W,37.9111972,-119.5393845,,,0,0
254762,Cold Mountain,Summit,California,6,Tuolumne,109,Falls Ridge,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375701N,1192539W,37.9502106,-119.4275216,,,0,0
254792,Craig Peak,Summit,California,6,Tuolumne,109,Tower Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380745N,1193333W,38.129239,-119.5591941,,,0,0
254814,Indian Rock,Summit,California,6,Mariposa,43,Yosemite Falls,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374657N,1193305W,37.782555,-119.5514662,,,0,0
254816,Mount Inyo,Summit,California,6,Inyo,27,New York Butte,"01/19/1981","08/11/2021",Official,Board Decision,"01/01/1957",364407N,1175908W,36.7352018,-117.9856942,,,0,0
254838,Johnson Peak,Summit,California,6,Tuolumne,109,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375006N,1192056W,37.8351337,-119.3488657,,,0,0
254840,Mount Jordan,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1926",364056N,1182659W,36.6822482,-118.449785,,,0,0
254847,Kern Point,Summit,California,6,Tulare,107,Mount Kaweah,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",363548N,1182642W,36.5966848,-118.4448914,,,0,0
254851,Keyes Peak,Summit,California,6,Tuolumne,109,Tower Peak,"01/19/1981","07/22/2023",Official,Board Decision,"01/01/1932",380822N,1193530W,38.1395248,-119.5916118,,,0,0
